# FIELD ID_V2.1D ID_V4.0 RA_1       DEC_1     Z_MOSFIRE MASKNAME TARGET id    x       y      ra_2         dec_2       faper_F160W eaper_F160W faper_F140W eaper_F140W f_F160W   e_F160W    w_F160W f_U          e_U         w_U  f_G          e_G         w_G  f_F606W      e_F606W    w_F606W f_R         e_R         w_R  f_I        e_I         w_I  f_F814W     e_F814W    w_F814W f_Z        e_Z        w_Z  f_F125W   e_F125W    w_F125W f_J1        e_J1      w_J1 f_J2      e_J2      w_J2 f_J3        e_J3      w_J3 f_J        e_J       w_J   f_F140W    e_F140W    w_F140W f_H1       e_H1      w_H1 f_H2        e_H2      w_H2 f_H        e_H        w_H  f_K        e_K       w_K  f_Ks        e_Ks       w_Ks f_IRAC1    e_IRAC1   w_IRAC1 f_IRAC2    e_IRAC2   w_IRAC2 f_IRAC3     e_IRAC3  w_IRAC3 f_IRAC4    e_IRAC4  w_IRAC4 tot_cor wmin_ground wmin_hst wmin_irac wmin_wfc3 z_spec star_flag kron_radius a_image b_image theta_J2000 class_star flux_radius fwhm_image flags IRAC1_contam IRAC2_contam IRAC3_contam IRAC4_contam contam_flag f140w_flag use_phot near_star nexp_f125w nexp_f140w nexp_f160w Separation           
  AEGIS 12005    33801   214.851929 52.88311  1.5309    ae1_05   1      33801 23810.1 8533.2 214.85191345 52.88312912 9.262816    0.03510451  6.36416     0.0700782   16.37216  0.1301962  0.71    0.3734361    0.03459678  0.88 0.6621548    0.02024391  0.92 1.000929     0.03773496 0.93    1.043343    0.02277552  0.97 1.906307   0.0301992   0.91 2.511767    0.05775146 0.9     2.937282   0.06645691 0.78 8.478351  0.07078531 0.68    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  10.87323   0.2973727 0.4   11.24874   0.1238642  0.51    -99.0      -99.0     0.0  -99.0       -99.0     0.0  21.05159   0.3693085  0.92 -99.0      -99.0     0.0  28.67369    0.4729154  0.88 53.0343    0.1505147 0.8     64.71326   0.1651657 0.82    52.9553     1.708146 0.78    45.72136   1.663397 0.83    1.0608  0.0         0.507    0.784     0.507     -1.0   0         3.55        5.38    4.26    -22.8       0.03       4.93        0.0        0     0.0020       0.0010       0.014        0.034        0           0          1        0         4.0        4.0        4.0        0.07667452218483028  
  AEGIS 11155    30756   214.858215 52.876064 -1.0      ae1_05   1      30756 23982.4 8086.9 214.85823059 52.87612534 1.027115    0.03464353  0.9368051   0.1016594   2.089297  0.09950826 0.73    0.01099298   0.03679275  0.88 0.3504582    0.02137636  0.92 0.8437192    0.04772336 0.77    0.8060079   0.02411748  0.97 0.9037372  0.0319349   0.91 0.9624063   0.07174561 0.78    0.7005934  0.06978799 0.78 1.473473  0.08058934 0.7     -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  0.9549859  0.3125826 0.38  1.905593   0.2067895  0.24    -99.0      -99.0     0.0  -99.0       -99.0     0.0  2.273633   0.3883845  0.93 -99.0      -99.0     0.0  3.639423    0.4970701  0.85 5.287457   0.1227069 0.8     6.472642   0.1369926 0.83    10.05146    1.390893 0.8     5.317379   1.359559 0.8     1.0777  0.0         0.2409   0.795     0.2409    -1.0   0         3.51        4.49    3.49    -79.2       0.02       5.52        0.0        0     0.045        0.09         0.069        0.556        1           0          1        0         4.0        2.0        4.0        0.22340686458579176  
  AEGIS 10272    28453   214.854752 52.86404  -1.0      ae1_05   1      28453 24615.3 7713.0 214.85479736 52.86405182 1.467568    0.03565253  1.434711    0.06571954  4.718008  0.1651615  0.69    1.467579     0.04354152  0.88 1.852735     0.02568066  0.92 1.734609     0.08177038 0.65    1.910562    0.02931614  0.97 1.963507   0.03911939  0.91 1.85316     0.1241809  0.65    2.014081   0.08526017 0.78 4.010585  0.1301719  0.67    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  4.583809   0.3854709 0.38  4.61238    0.2112784  0.58    -99.0      -99.0     0.0  -99.0       -99.0     0.0  4.18833    0.4832491  0.93 -99.0      -99.0     0.0  6.463784    0.6183601  0.85 6.299388   0.2091214 0.86    6.628692   0.2348662 0.92    2.066534    1.883081 0.77    -99.0      -99.0    0.0     1.0425  0.0         0.5765   0.7735    0.5765    -1.0   0         3.96        7.66    3.42    -58.7       0.03       8.073       0.0        0     0.325        0.351        2.371        -99.0        1           0          1        0         4.0        6.0        4.0        0.10737463581339202  
  AEGIS 11016    30650   214.87262  52.885544 -1.0      ae1_05   1      30650 23213.0 8056.2 214.87263489 52.88557053 4.684795    0.03544957  4.341637    0.0725925   9.6134    0.1628534  0.69    0.5823728    0.03786443  0.88 0.7811106    0.02223202  0.92 1.183706     0.04746838 0.79    1.189816    0.02492187  0.97 2.014943   0.0331652   0.91 2.897469    0.07132761 0.8     4.236781   0.07290847 0.78 7.355289  0.0830491  0.67    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  8.664171   0.3260652 0.38  8.909224   0.1489629  0.47    -99.0      -99.0     0.0  -99.0       -99.0     0.0  10.3424    0.4085309  0.93 -99.0      -99.0     0.0  13.46534    0.5280627  0.85 16.63247   0.1554837 0.82    13.74198   0.1669637 0.81    4.669158    1.708996 0.8     4.054483   1.660721 0.75    1.0431  0.0         0.4725   0.7502    0.4725    -1.0   0         3.88        5.5     4.89    29.7        0.03       5.741       0.0        0     0.06         0.049        0.819        0.352        1           0          1        0         4.0        4.0        4.0        0.10083643166405241  
  AEGIS 9509     28310   214.87796  52.876682 -1.0      ae1_05   1      28310 23490.4 7566.3 214.87799072 52.87675858 1.481681    0.02996214  1.060587    0.05661201  54.66822  0.7391986  0.97    1.699216     0.1935668   0.88 2.514551     0.1183384   0.92 3.376045     0.9381482  0.65    3.276497    0.1432251   0.97 5.66942    0.1947474   0.91 7.452694    1.383505   0.69    9.574418   0.4316717  0.78 33.44738  1.245114   0.96    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  34.59006   2.025876  0.36  39.1315    2.088761   0.78    -99.0      -99.0     0.0  -99.0       -99.0     0.0  71.12891   2.634295   0.89 -99.0      -99.0     0.0  96.32906    3.345061   0.77 213.1409   2.639225  0.94    268.6282   3.11934   0.91    211.8027    5.109139 0.81    162.096    4.505632 0.9     1.0     0.0         0.6531   0.8103    0.777     -1.0   0         3.75        30.39   13.37   -50.2       0.0        30.126      0.0        3     0.04         0.036        0.058        0.059        0           0          1        0         6.0        6.0        6.0        0.28365273954817777  
  AEGIS 9228     26054   214.88092  52.873657 -1.0      ae1_05   1      26054 23562.7 7364.7 214.88093567 52.87366486 11.54936    0.02957887  9.294785    0.05498334  16.85195  0.0905351  1.0     -0.0337598   0.03281429  0.88 0.08169504   0.0189119   0.92 0.2825191    0.03430593 0.76    0.2544661   0.02127012  0.97 0.888497   0.02837766  0.91 1.305007    0.05114323 0.79    1.923478   0.06234098 0.78 10.59954  0.0487067  0.98    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  11.96454   0.2761629 0.35  13.56225   0.08022752 0.82    -99.0      -99.0     0.0  -99.0       -99.0     0.0  20.38091   0.3420616  0.9  -99.0      -99.0     0.0  29.55662    0.4444632  0.81 43.62636   0.1448631 0.93    47.7672    0.158335  0.93    33.40752    1.623128 0.89    22.85641   1.578429 0.99    1.0737  0.0         0.7638   0.8915    0.8237    -1.0   0         3.5         4.45    3.92    57.2        0.03       3.702       0.0        0     0.02         0.016        0.042        0.057        0           0          1        0         6.0        6.0        6.0        0.04427174871522304  
  AEGIS 8855     24851   214.89006  52.874668 -1.0      ae1_05   1      24851 23302.0 7151.5 214.89009094 52.87467575 23.10856    0.03601303  18.83272    0.05564572  36.38229  0.1336769  0.67    0.02789155   0.0339529   0.88 0.2478276    0.01985051  0.92 0.6658695    0.03704598 0.76    0.7618061   0.02231078  0.97 2.980288   0.02956477  0.91 3.752345    0.05504734 0.79    5.757424   0.06456856 0.78 25.05785  0.06221158 0.7     -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  29.1504    0.2884362 0.38  29.65038   0.08760904 0.8     -99.0      -99.0     0.0  -99.0       -99.0     0.0  43.5706    0.3575135  0.9  -99.0      -99.0     0.0  61.68572    0.465383   0.86 80.6842    0.2470485 1.0     75.40425   0.3296657 0.98    40.94233    1.688157 1.0     30.22209   1.600345 1.0     1.0607  0.0         0.6724   0.9761    0.6724    -1.0   0         3.5         6.05    3.91    55.7        0.03       4.048       6.45       2     0.078        0.118        0.341        0.181        0           0          1        0         4.0        6.0        4.0        0.07278651886618383  
  AEGIS 9168     25383   214.90921  52.891148 1.3974    ae1_05   1      25383 22099.5 7263.8 214.90922546 52.89116287 6.023198    0.0379988   4.693597    0.0700042   12.17576  0.1492171  0.6     0.5502611    0.03645237  0.88 0.6189072    0.02145748  0.92 0.7536241    0.04952742 0.7     0.9597316   0.02405549  0.97 1.647742   0.03201562  0.91 1.89949     0.07648402 0.67    2.901841   0.07026044 0.78 7.042596  0.08156642 0.67    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  8.315102   0.3110394 0.34  9.488004   0.141512   0.51    -99.0      -99.0     0.0  -99.0       -99.0     0.0  14.82172   0.3882277  0.89 -99.0      -99.0     0.0  20.55426    0.5009068  0.81 30.2049    0.1461577 1.0     32.88027   0.1609661 0.99    23.53091    1.666351 1.0     22.80241   1.620784 1.0     1.0559  0.0         0.5081   0.9865    0.5081    -1.0   0         3.69        5.5     4.22    58.5        0.03       5.646       0.0        2     -0.0         0.0090       -0.0         0.028        0           0          1        0         4.0        4.0        4.0        0.06319196135259218  
  AEGIS 7071     20263   214.899673 52.863445 -1.0      ae1_05   1      20263 23589.5 6450.2 214.89970398 52.86345673 16.01758    0.03581222  13.36896    0.05680189  27.70103  0.1732576  0.68    0.08601517   0.03607507  0.88 0.4809335    0.02103507  0.92 0.8193797    0.04043879 0.77    0.8676692   0.02366465  0.97 2.60769    0.03156143  0.91 3.217062    0.06043736 0.79    4.894537   0.06928914 0.78 20.49149  0.0675418  0.72    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  23.87409   0.3077112 0.35  23.12047   0.09823398 0.77    -99.0      -99.0     0.0  -99.0       -99.0     0.0  31.64204   0.3876964  0.92 -99.0      -99.0     0.0  40.18192    0.5007243  0.84 54.92327   0.1453749 0.92    55.11823   0.1596374 0.96    40.65973    1.648053 0.89    22.82203   1.607908 1.0     1.0396  0.0         0.6799   0.8918    0.6799    -1.0   0         3.5         6.72    5.34    56.0        0.03       4.609       0.0        0     0.0050       0.0040       0.013        0.022        0           0          1        0         4.0        6.0        4.0        0.07947772831859835  
  AEGIS 8606     24447   214.927109 52.899166 1.5397    ae1_05   1      24447 21313.1 7081.7 214.92713928 52.89918137 3.058135    0.03695637  2.667284    0.0703723   10.2006   0.1925227  0.64    2.61601      0.04348897  0.79 2.841464     0.0258462   0.8  2.201174     0.08594573 0.64    2.93611     0.02932838  0.83 3.359128   0.03935535  0.82 3.383009    0.1287023  0.65    4.034237   0.08610009 0.73 7.829797  0.1320512  0.7     -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  10.36872   0.3897254 0.34  8.896894   0.2347312  0.5     -99.0      -99.0     0.0  -99.0       -99.0     0.0  11.03335   0.4858287  0.81 -99.0      -99.0     0.0  11.8488     0.6314172  0.76 14.38635   0.1540562 1.0     15.52784   0.1675896 1.0     8.720484    1.722969 1.0     5.063777   1.683591 1.0     1.0352  0.0         0.5028   0.999     0.5028    -1.0   0         3.65        8.19    4.53    -23.5       0.03       8.026       0.0        0     0.029        0.02         0.05         0.139        0           0          1        0         4.0        4.0        4.0        0.08593863454008986  
  AEGIS 8111     22682   214.929718 52.894875 -1.0      ae1_05   1      22682 21448.1 6843.2 214.92973328 52.89488983 1.772706    0.03586641  1.679197    0.0714214   9.803837  0.4194969  0.68    2.126617     0.0883834   0.88 2.327857     0.05156977  0.92 2.687509     0.1643722  0.48    2.686956    0.05835724  0.96 3.354223   0.07790359  0.91 3.544387    0.2348535  0.54    4.907858   0.1706993  0.78 8.333976  0.2151929  0.72    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  9.122192   0.7695378 0.34  9.286694   0.3949915  0.49    -99.0      -99.0     0.0  -99.0       -99.0     0.0  10.74411   0.9512607  0.87 -99.0      -99.0     0.0  11.13926    1.239031   0.75 12.73229   2.672088  0.97    10.33169   2.273129  1.0     4.648701    3.609681 0.99    8.64946    3.392775 0.95    1.0     0.0         0.478    0.9527    0.4882    -1.0   0         5.87        9.78    5.24    24.2        0.02       19.16       0.0        3     2.906        2.969        5.972        2.643        1           0          1        0         4.0        4.0        4.0        0.06286123567240567  
  AEGIS 5901     16933   214.915909 52.861992 1.6117    ae1_05   1      16933 23274.0 5945.6 214.91595459 52.86201859 1.80851     0.03614355  1.668768    0.05486746  6.250192  0.1789437  0.67    1.543968     0.04475496  0.88 1.771545     0.02642255  0.92 1.492605     0.08149328 0.76    1.776668    0.03008556  0.97 1.944676   0.04024854  0.91 1.750193    0.1221883  0.77    2.500133   0.08906631 0.78 5.2959    0.1359118  0.71    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  5.859105   0.3992586 0.38  5.767246   0.1896214  0.83    -99.0      -99.0     0.0  -99.0       -99.0     0.0  8.087668   0.4979768  0.95 -99.0      -99.0     0.0  8.24997     0.6429136  0.86 7.960714   0.1550315 0.88    8.163379   0.1695332 0.9     5.194789    1.758568 0.87    1.480277   1.718003 0.93    1.0382  0.0         0.6675   0.8671    0.6675    -1.0   0         3.5         7.28    5.11    24.4        0.01       8.453       0.0        0     0.03         0.018        0.157        0.276        0           0          1        0         4.0        6.0        4.0        0.13777320079939773  
  AEGIS 5111     15221   214.914612 52.853489 1.5388    ae1_05   1      15221 23694.0 5651.7 214.91462708 52.85351181 5.097987    0.0358659   4.029246    0.04694269  16.37529  0.1808278  0.68    1.379333     0.04214909  0.88 1.876011     0.02500546  0.92 2.021391     0.07560754 0.76    2.342971    0.0284337   0.97 3.399643   0.03802206  0.91 3.458371    0.1159719  0.74    4.60801    0.08350481 0.78 11.4017   0.1265667  0.71    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  14.84946   0.3753031 0.39  12.94238   0.150785   1.0     -99.0      -99.0     0.0  -99.0       -99.0     0.0  20.73667   0.4703536  0.94 -99.0      -99.0     0.0  23.46512    0.6036439  0.87 28.13496   0.8063237 0.83    35.46234   0.6004369 0.93    14.94544    2.217208 0.87    16.75267   1.76013  0.88    1.0371  0.0         0.6779   0.8296    0.6779    -1.0   0         3.5         7.87    4.86    -54.8       0.03       7.816       0.0        0     0.442        0.25         1.525        0.524        1           0          0        1         4.0        9.0        4.0        0.08841777275569145  
  AEGIS 4761     13671   214.917007 52.850369 -1.0      ae1_05   1      13671 23781.3 5463.9 214.91700745 52.85037613 8.854802    0.02930049  7.194963    0.07018175  12.28431  0.07082678 1.0     0.4824218    0.03227416  0.88 0.5387241    0.01895699  0.92 0.1456393    0.03241514 0.77    0.6971235   0.02103089  0.97 0.781814   0.02813618  0.91 0.5599912   0.04952555 0.76    1.402475   0.0615444  0.78 7.077403  0.04443709 1.0     -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  8.153296   0.2697526 0.38  9.981607   0.09736348 0.51    -99.0      -99.0     0.0  -99.0       -99.0     0.0  17.22629   0.3386644  0.95 -99.0      -99.0     0.0  23.00965    0.4364861  0.87 40.1378    0.2852363 0.73    45.38568   0.2270376 0.87    44.45104    1.676586 0.84    20.26686   1.621381 0.9     1.0929  0.0         0.5055   0.7327    0.5055    -1.0   0         3.5         4.18    2.87    53.9        0.04       3.346       0.0        0     0.227        0.129        0.169        0.233        0           0          0        1         6.0        4.0        6.0        0.025686637091131004 
  AEGIS 5514     16339   214.938309 52.87431  1.5291    ae1_05   1      16339 22186.4 5807.0 214.93832397 52.87432861 8.261365    0.03686201  6.350862    0.05610814  35.39639  0.2432491  0.64    5.044088     0.06256393  0.84 6.249451     0.03687459  0.87 8.426895     0.08880419 0.98    7.657389    0.04221017  0.92 9.773756   0.05635199  0.86 11.29667    0.1338127  0.99    12.56851   0.1236539  0.75 24.70036  0.1721429  0.68    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  27.31335   0.5536589 0.35  27.21071   0.2403992  0.79    -99.0      -99.0     0.0  -99.0       -99.0     0.0  40.61995   0.6888823  0.93 -99.0      -99.0     0.0  49.57491    0.8958859  0.86 67.23894   6.682675  0.83    76.34172   8.245557  0.87    52.9483     7.703414 0.79    61.32187   5.923505 0.81    1.0207  0.0         0.6418   0.794     0.6418    -1.0   0         3.7         10.97   4.77    -60.4       0.03       10.544      0.0        3     1.214        1.29         1.772        1.127        1           0          1        0         4.0        8.0        4.0        0.07447477651106459  
  AEGIS 5618     16026   214.938049 52.874321 1.532     ae1_05   0      16026 22192.4 5814.3 214.93806458 52.87433243 8.410548    0.03667307  6.232436    0.05869935  21.02881  0.1322434  0.65    0.3074009    0.04297766  0.84 0.714425     0.02510007  0.88 1.220048     0.04597688 1.0     1.206104    0.02823486  0.92 2.050572   0.03758808  0.86 2.627558    0.06910634 1.0     3.270188   0.08237803 0.75 11.91598  0.1019378  0.66    -99.0       -99.0     0.0  -99.0     -99.0     0.0  -99.0       -99.0     0.0  14.87216   0.3644    0.38  15.5829    0.1467654  0.72    -99.0      -99.0     0.0  -99.0       -99.0     0.0  25.55458   0.4556151  0.95 -99.0      -99.0     0.0  39.08007    0.5838003  0.87 60.49116   4.241687  0.83    74.26259   4.971726  0.86    73.27921    4.006611 0.8     34.25976   4.797662 0.81    1.063   0.0         0.6484   0.797     0.6484    -1.0   0         3.5         5.86    3.85    -43.1       0.03       6.643       0.0        3     1.41         1.317        0.993        2.616        1           0          1        0         4.0        7.0        4.0        0.053283843905034066 
